Disposal_ID,Latitude,Longitude,Type,Capacity,Status
10769,12.898169,77.600202,Bin,Medium,Available
10770,12.873075,77.482679,Bin,Low,Available
10771,12.856136,77.572759,Bin,High,Full
10772,12.925105,77.61642,Recycling,Medium,Available
10773,13.056594,77.779451,Bin,Low,Available
10774,12.992824,77.635597,Bin,Low,Available
10775,12.935126,77.661383,Recycling,Medium,Available
10776,13.065195,77.482736,Recycling,High,Available
10777,13.007369,77.575306,Recycling,Low,Available
10778,12.850449,77.778945,Recycling,High,Available
10779,12.894653,77.622362,Recycling,Medium,Available
10780,13.062361,77.559597,Recycling,Medium,Available
10781,13.032986,77.757245,Bin,Medium,Available
10782,13.071194,77.791047,Bin,Medium,Available
10783,12.982963,77.611649,Bin,Medium,Available
10784,12.866658,77.663493,Bin,High,Available
10785,12.927678,77.789677,Bin,Medium,Full
10786,13.035844,77.6506,Recycling,Low,Available
10787,13.052638,77.58508,Recycling,Low,Available
10788,12.956436,77.690437,Bin,Low,Full
10789,13.074689,77.555078,Bin,Medium,Full
10790,12.999265,77.739251,Recycling,Medium,Available
10791,12.974677,77.747804,Bin,High,Full
10792,12.94334,77.60684,Bin,Low,Available
10793,12.887346,77.746785,Recycling,Low,Available
10794,13.009136,77.716026,Bin,Low,Available
10795,12.891308,77.7724,Bin,High,Available
10796,12.988181,77.726253,Recycling,Low,Available
10797,12.874452,77.731913,Recycling,Low,Available
10798,12.962467,77.639623,Bin,High,Available
10799,12.878297,77.552726,Bin,Medium,Available
10800,12.94014,77.622349,Bin,Low,Available
10801,13.044999,77.753339,Bin,Medium,Available
10802,13.034327,77.692846,Recycling,Low,Available
10803,13.045522,77.746303,Bin,Medium,Available
10804,13.062724,77.705651,Bin,Medium,Available
10805,12.914707,77.762593,Bin,Medium,Available
10806,13.055886,77.502563,Bin,Low,Available
10807,12.908683,77.70232,Bin,Low,Available
10808,12.916935,77.760355,Bin,High,Available
10809,12.851641,77.781886,Recycling,High,Full
10810,13.096135,77.484199,Bin,Low,Available
10811,12.938887,77.657645,Recycling,Medium,Available
10812,12.961418,77.473625,Bin,Low,Available
10813,13.053288,77.789284,Recycling,Low,Available
10814,13.019694,77.730027,Recycling,High,Available
10815,13.042437,77.706954,Bin,Medium,Available
10816,13.078318,77.757768,Bin,Medium,Available
10817,13.047401,77.452872,Bin,High,Available
10818,13.008781,77.474748,Bin,Medium,Available
10819,12.932734,77.573881,Bin,Medium,Available
10820,12.986749,77.494922,Bin,High,Available
10821,12.938788,77.601859,Bin,Low,Available
10822,12.939732,77.61641,Bin,Low,Available
10823,12.944714,77.759166,Bin,High,Full
10824,12.985563,77.701565,Recycling,Low,Available
10825,12.877731,77.647346,Bin,High,Available
10826,13.079922,77.521785,Bin,Medium,Available
10827,13.074586,77.602181,Bin,High,Available
10828,12.902018,77.577271,Bin,Medium,Available
10829,13.015464,77.493183,Bin,High,Available
10830,12.872087,77.560302,Recycling,High,Available
10831,12.868216,77.662469,Bin,Medium,Available
10832,12.974311,77.451332,Bin,High,Available
10833,13.027299,77.481612,Recycling,Medium,Available
10834,13.021333,77.675954,Bin,Low,Available
10835,13.097846,77.601588,Bin,High,Available
10836,12.95088,77.5473,Recycling,Medium,Available
10837,12.999596,77.465041,Bin,Medium,Full
10838,13.052982,77.749829,Bin,Medium,Available
10839,13.007754,77.704903,Recycling,High,Available
10840,13.049024,77.663793,Bin,Medium,Full
10841,12.986323,77.506766,Bin,High,Available
10842,12.900761,77.69995,Bin,Medium,Available
10843,12.960217,77.460248,Recycling,High,Available
10844,12.893238,77.536778,Bin,Low,Full
10845,12.970041,77.488855,Bin,High,Available
10846,12.978909,77.633976,Bin,High,Available
10847,13.02501,77.470218,Bin,High,Available
10848,12.933669,77.642972,Bin,High,Available
10849,12.943573,77.561277,Bin,High,Available
10850,12.932554,77.766828,Bin,Low,Available
10851,12.914963,77.654891,Bin,Low,Available
10852,12.899632,77.474615,Bin,Low,Available
10853,13.047827,77.526267,Bin,Low,Available
10854,13.04868,77.661683,Bin,Medium,Available
10855,12.957993,77.539332,Recycling,Medium,Available
10856,12.856125,77.568768,Bin,Medium,Available
10857,12.974488,77.689969,Bin,Medium,Available
10858,12.967366,77.497003,Bin,Low,Available
10859,12.988361,77.64609,Recycling,Low,Available
10860,12.945551,77.788213,Recycling,High,Available
10861,12.909331,77.460213,Bin,Medium,Available
10862,13.009258,77.740041,Bin,High,Available
10863,12.873777,77.743345,Bin,High,Available
10864,13.081531,77.53387,Bin,High,Available
10865,12.850364,77.472418,Recycling,Medium,Available
10866,13.049857,77.734053,Bin,High,Available
10867,13.018755,77.461677,Bin,High,Available
10868,12.933686,77.682047,Bin,Low,Available
10869,13.004306,77.749366,Bin,Medium,Available
10870,12.851105,77.463924,Bin,High,Full
10871,12.974299,77.513069,Bin,Low,Full
10872,12.980367,77.731415,Bin,Medium,Available
10873,12.857834,77.605844,Recycling,Medium,Available
10874,12.981636,77.583268,Bin,Low,Full
10875,12.858532,77.619123,Bin,Low,Available
10876,13.096295,77.712362,Bin,Medium,Available
10877,12.982918,77.484812,Recycling,Low,Available
10878,13.065389,77.77989,Bin,Low,Available
10879,12.984913,77.782233,Bin,Low,Available
10880,12.991214,77.713237,Recycling,High,Available
10881,13.034601,77.739484,Recycling,Medium,Available
10882,12.987891,77.65912,Bin,Medium,Available
10883,12.898987,77.605271,Bin,High,Available
10884,12.969049,77.678386,Bin,Low,Available
10885,12.857374,77.691877,Recycling,Medium,Full
10886,13.001636,77.528727,Bin,High,Available
10887,12.907313,77.566447,Recycling,Low,Available
10888,12.892306,77.618604,Bin,Medium,Available
10889,12.913341,77.706604,Bin,Medium,Available
10890,13.059259,77.508503,Bin,Medium,Available
10891,12.947863,77.54979,Bin,High,Full
10892,13.030706,77.619208,Recycling,Medium,Available
10893,13.064193,77.514618,Bin,High,Full
10894,12.868194,77.71743,Bin,High,Available
10895,13.093253,77.758448,Bin,High,Full
10896,12.965313,77.78141,Recycling,Low,Available
10897,12.932787,77.621092,Bin,Low,Full
10898,13.034325,77.756228,Recycling,Medium,Available
10899,12.896005,77.643084,Bin,Low,Available
10900,12.994934,77.782448,Bin,Medium,Available
10901,12.973965,77.769122,Bin,Low,Available
10902,12.988872,77.539077,Bin,High,Available
10903,12.960671,77.784068,Bin,Medium,Available
10904,12.980096,77.707007,Recycling,Medium,Available
10905,12.872104,77.455031,Recycling,Low,Full
10906,12.983963,77.617482,Recycling,High,Available
10907,13.022475,77.630389,Recycling,High,Available
10908,13.051174,77.761888,Bin,Medium,Available
10909,12.890765,77.48057,Recycling,Medium,Available
10910,12.95408,77.554382,Recycling,Medium,Available
10911,12.908823,77.729672,Recycling,High,Available
10912,13.058772,77.515786,Bin,Medium,Available
10913,12.91479,77.654791,Bin,High,Available
10914,13.099198,77.575788,Bin,Low,Available
10915,13.090321,77.712289,Bin,Medium,Available
10916,12.874487,77.760048,Bin,Medium,Available
10917,12.888099,77.765739,Bin,Medium,Available
10918,12.927214,77.60611,Bin,High,Available
10919,13.091779,77.692601,Bin,Low,Available
10920,12.956928,77.579578,Recycling,Low,Available
10921,13.043769,77.707659,Bin,Medium,Available
10922,12.983708,77.65664,Recycling,Low,Available
10923,13.029517,77.683111,Bin,Medium,Available
10924,13.097556,77.591874,Recycling,Medium,Full
10925,12.904298,77.716781,Recycling,High,Available
10926,12.926049,77.632683,Bin,Medium,Available
10927,12.921057,77.692698,Bin,Low,Available
10928,12.922767,77.520601,Recycling,Medium,Available
10929,12.900031,77.664793,Bin,Low,Available
10930,13.047515,77.511787,Bin,Low,Available
10931,12.920506,77.552238,Recycling,Low,Available
10932,13.096592,77.460716,Bin,Medium,Full
10933,13.077985,77.585524,Bin,Medium,Full
10934,12.92035,77.793461,Recycling,Low,Available
10935,12.86245,77.641822,Bin,Medium,Available
10936,12.975678,77.679744,Bin,High,Available
10937,13.021949,77.587361,Bin,Low,Available
10938,13.017064,77.677556,Recycling,Medium,Available
10939,13.071968,77.591427,Bin,High,Available
10940,13.049902,77.777468,Bin,Low,Available
10941,13.054446,77.490245,Bin,Medium,Available
10942,12.918657,77.599197,Bin,Medium,Full
10943,13.090164,77.47855,Bin,Low,Available
10944,13.015535,77.61495,Bin,Low,Available
10945,12.977782,77.687188,Bin,Low,Available
10946,13.06459,77.546771,Bin,Low,Available
10947,13.04175,77.577819,Bin,High,Available
10948,12.963363,77.578408,Bin,High,Available
10949,12.865348,77.48669,Bin,Medium,Full
10950,13.098156,77.706019,Bin,Low,Available
10951,12.878888,77.648706,Recycling,Medium,Available
10952,12.977024,77.616362,Recycling,High,Available
10953,12.933146,77.482595,Recycling,Low,Available
10954,13.00932,77.710427,Bin,Low,Available
10955,12.963598,77.513397,Recycling,High,Available
10956,13.025527,77.504258,Recycling,High,Available
10957,13.017078,77.69656,Bin,Medium,Available
10958,12.920682,77.606397,Bin,Low,Available
10959,12.952418,77.6431,Bin,Medium,Available
10960,12.961131,77.645209,Recycling,Medium,Available
10961,12.871435,77.653795,Recycling,Medium,Available
10962,12.915584,77.505821,Bin,Medium,Available
10963,13.022699,77.786607,Bin,High,Available
10964,13.06507,77.504236,Recycling,High,Full
10965,13.046375,77.481606,Bin,High,Available
10966,12.936929,77.467667,Bin,Medium,Full
10967,13.073086,77.62708,Bin,Medium,Available
10968,13.066948,77.642339,Bin,Low,Available
10969,12.949916,77.538794,Recycling,Low,Available
10970,13.048939,77.747176,Recycling,High,Available
10971,13.085115,77.453781,Bin,Low,Full
10972,12.955984,77.560344,Bin,Low,Available
10973,12.861771,77.658016,Recycling,Medium,Available
10974,12.916315,77.47701,Recycling,High,Available
10975,13.055154,77.610272,Bin,Medium,Available
10976,12.968008,77.501643,Bin,High,Available
10977,12.906069,77.798432,Bin,Medium,Available
10978,12.98108,77.527624,Bin,High,Full
10979,12.918301,77.541691,Bin,Medium,Available
10980,13.073284,77.792303,Bin,High,Available
10981,13.053793,77.687456,Bin,Medium,Available
10982,13.047911,77.755278,Bin,High,Available
10983,13.035268,77.661743,Bin,High,Available
10984,13.048616,77.633964,Recycling,Low,Available
10985,12.856289,77.519088,Bin,Medium,Available
10986,12.966664,77.646416,Recycling,High,Available
10987,12.894116,77.463376,Bin,Medium,Available
10988,12.911088,77.5873,Bin,Medium,Full
10989,13.095807,77.661614,Bin,Medium,Available
10990,12.980986,77.707935,Bin,High,Available
10991,12.960804,77.588959,Recycling,Low,Available
10992,13.024486,77.661117,Bin,Medium,Available
10993,13.011606,77.756149,Recycling,Low,Available
10994,12.861135,77.58558,Bin,High,Available
10995,13.010885,77.517335,Recycling,Medium,Available
10996,13.011636,77.556273,Recycling,Medium,Available
10997,12.98209,77.761742,Bin,Medium,Available
10998,12.859379,77.673713,Bin,Low,Available
10999,13.057765,77.613569,Bin,Medium,Full
11000,12.877773,77.50625,Recycling,High,Available
11001,12.887746,77.534192,Bin,Medium,Available
11002,12.861945,77.551952,Recycling,High,Available
11003,12.871386,77.758977,Bin,Medium,Full
11004,12.852211,77.644564,Recycling,Low,Available
11005,13.094371,77.524125,Bin,High,Available
11006,12.951968,77.472144,Bin,High,Available
11007,12.92616,77.583599,Bin,Medium,Available
11008,12.853207,77.758059,Bin,High,Available
11009,13.044083,77.739023,Bin,Medium,Available
11010,12.969004,77.614349,Bin,Medium,Available
11011,12.858068,77.776783,Bin,Medium,Available
11012,13.007503,77.45621,Bin,Low,Available
11013,12.951472,77.68192,Bin,Low,Available
11014,12.952878,77.538561,Bin,Medium,Available
11015,12.995772,77.787164,Bin,Medium,Available
11016,12.95299,77.666408,Recycling,Medium,Available
11017,13.043792,77.714627,Bin,Low,Full
11018,12.94433,77.560847,Recycling,High,Available
11019,12.927077,77.702334,Bin,Low,Full
11020,12.991428,77.716874,Recycling,High,Full
11021,12.975192,77.713682,Recycling,High,Available
11022,13.073154,77.483263,Bin,Low,Available
11023,12.87188,77.492901,Recycling,Low,Available
11024,13.055404,77.491407,Bin,Low,Available
11025,13.090188,77.750425,Recycling,High,Available
11026,13.046249,77.704755,Recycling,Low,Available
11027,12.923732,77.540271,Bin,Low,Available
11028,13.01166,77.495606,Bin,High,Available
11029,13.019239,77.749589,Bin,Low,Available
11030,12.973814,77.649491,Bin,Low,Available
11031,12.966117,77.797373,Bin,Medium,Available
11032,13.06816,77.557212,Bin,Low,Available
11033,12.980582,77.659647,Bin,Medium,Available
11034,13.065945,77.721691,Bin,Medium,Available
11035,13.009313,77.484022,Recycling,Medium,Available
11036,12.94271,77.481532,Bin,High,Available
11037,12.96856,77.67023,Bin,Medium,Available
11038,13.007579,77.712123,Recycling,Low,Available
11039,13.074851,77.670904,Recycling,Medium,Available
11040,12.936066,77.499987,Bin,Low,Available
11041,13.061803,77.562419,Bin,High,Available
11042,12.982174,77.733215,Bin,High,Available
11043,12.932984,77.752991,Bin,Medium,Available
11044,12.918684,77.556701,Bin,Low,Available
11045,12.864675,77.48861,Bin,Medium,Available
11046,12.980462,77.627766,Recycling,Medium,Full
11047,13.007025,77.45893,Bin,Medium,Available
11048,12.954849,77.685041,Bin,High,Available
11049,13.007804,77.793817,Recycling,Medium,Full
11050,12.990109,77.604579,Recycling,Low,Available
11051,12.935748,77.69993,Bin,Medium,Available
11052,12.874473,77.793116,Bin,Medium,Available
11053,13.015498,77.723881,Recycling,Medium,Available
11054,13.015814,77.670332,Recycling,High,Available
11055,12.892078,77.707012,Bin,Medium,Available
11056,12.943007,77.656874,Bin,Medium,Available
11057,13.039422,77.72356,Bin,Medium,Available
11058,12.880383,77.47789,Bin,High,Full
11059,12.852792,77.489442,Recycling,Medium,Available
11060,13.098199,77.650767,Bin,Medium,Available
11061,12.972031,77.525744,Bin,Low,Available
11062,12.943053,77.552071,Bin,High,Available
11063,13.053493,77.742505,Bin,Medium,Available
11064,12.974874,77.749274,Bin,Medium,Available
11065,12.880556,77.654487,Bin,Low,Available
11066,12.991769,77.745366,Bin,High,Available
11067,12.897418,77.770929,Bin,Low,Available
11068,12.92047,77.577194,Bin,Medium,Available
11069,13.006233,77.753631,Bin,Medium,Available
11070,12.860063,77.737376,Bin,Low,Available
11071,12.927247,77.734036,Recycling,Medium,Available
11072,12.946508,77.733551,Bin,Low,Available
11073,12.933334,77.501927,Recycling,Low,Full
11074,13.004337,77.587782,Bin,Low,Available
11075,13.091044,77.647107,Bin,Medium,Available
11076,12.914546,77.4695,Bin,Medium,Available
11077,12.936848,77.632863,Bin,Low,Available
11078,13.060144,77.480796,Bin,High,Available
11079,12.899401,77.549811,Recycling,Low,Available
11080,12.938903,77.621514,Bin,Medium,Available
11081,13.000525,77.575219,Bin,Medium,Full
11082,13.067344,77.480392,Bin,Medium,Available
11083,13.031589,77.791292,Bin,High,Available
11084,13.067437,77.722451,Bin,High,Available
11085,12.988057,77.7811,Bin,High,Available
11086,12.970044,77.530994,Bin,Medium,Available
11087,13.085187,77.547868,Bin,High,Available
11088,13.01793,77.501225,Recycling,Medium,Full
11089,13.017812,77.742563,Recycling,Medium,Available
11090,12.999371,77.46792,Bin,Medium,Available
11091,12.994043,77.663671,Recycling,Medium,Available
11092,12.85311,77.505824,Bin,Low,Available
11093,12.887855,77.478673,Recycling,High,Available
11094,12.877142,77.737532,Bin,Low,Available
11095,12.859846,77.790365,Recycling,Low,Available
11096,12.948821,77.751523,Bin,Low,Available
11097,12.903892,77.782234,Recycling,Medium,Available
11098,12.979249,77.729034,Bin,Medium,Available
11099,12.931849,77.715599,Bin,Medium,Available
11100,13.040743,77.515503,Bin,High,Available
11101,13.015441,77.557087,Bin,Low,Available
11102,12.938367,77.763474,Bin,Medium,Available
11103,12.982906,77.719376,Recycling,Medium,Available
11104,13.096589,77.674917,Recycling,High,Available
11105,12.967725,77.794634,Recycling,High,Available
11106,13.076194,77.706253,Recycling,Low,Available
11107,12.933804,77.684151,Bin,Low,Available
11108,12.962815,77.721755,Bin,Medium,Available
11109,13.017147,77.797149,Bin,Medium,Available
11110,13.05114,77.725154,Recycling,Low,Full
11111,13.085653,77.579532,Bin,High,Available
11112,12.999791,77.661135,Bin,Medium,Available
11113,12.98487,77.755005,Recycling,High,Available
11114,13.046493,77.58575,Bin,Medium,Available
11115,12.96322,77.740627,Recycling,Low,Available
11116,12.958376,77.621155,Recycling,Medium,Available
11117,13.015984,77.487517,Bin,Medium,Available
11118,12.868612,77.534458,Recycling,Medium,Full
11119,12.979418,77.450359,Bin,Medium,Available
11120,12.85511,77.519561,Bin,Medium,Available
11121,12.908652,77.694203,Recycling,Medium,Available
11122,12.901058,77.476228,Bin,High,Available
11123,13.08877,77.670492,Bin,High,Available
11124,13.053256,77.578076,Bin,Low,Full
11125,13.005806,77.510993,Bin,Medium,Available
11126,12.877104,77.716614,Recycling,High,Available
11127,13.072296,77.561026,Bin,Low,Full
11128,13.095247,77.75269,Bin,High,Available
11129,12.882194,77.541615,Bin,High,Available
11130,12.985958,77.637117,Bin,High,Available
11131,13.034959,77.56959,Bin,Low,Available
11132,12.873355,77.769597,Bin,High,Available
11133,13.0199,77.78755,Bin,Low,Available
11134,12.941525,77.54557,Recycling,High,Available
11135,12.862501,77.517065,Bin,Medium,Available
11136,12.856183,77.780175,Bin,Low,Available
11137,12.867838,77.70241,Recycling,High,Available
11138,12.886082,77.482154,Bin,High,Available
11139,13.093979,77.558215,Recycling,Low,Full
11140,12.862958,77.725759,Bin,Low,Available
11141,13.07397,77.717444,Bin,Medium,Available
11142,13.056015,77.487483,Recycling,Medium,Available
11143,13.059455,77.683637,Bin,Medium,Available
11144,12.966016,77.488554,Bin,Low,Full
11145,13.025116,77.762029,Bin,High,Full
11146,12.861142,77.799677,Bin,Low,Available
11147,12.852159,77.760067,Bin,Medium,Available
11148,13.047773,77.537572,Recycling,Low,Available
11149,13.079824,77.479759,Bin,Medium,Available
11150,12.896848,77.516567,Bin,Low,Available
11151,12.980294,77.705726,Recycling,Medium,Available
11152,12.914676,77.67213,Recycling,High,Available
11153,13.073326,77.70743,Bin,High,Available
11154,12.972849,77.555081,Bin,High,Available
11155,12.907995,77.533873,Bin,High,Available
11156,13.052178,77.772953,Bin,Low,Available
11157,12.877847,77.540749,Recycling,Low,Available
11158,12.979238,77.755914,Bin,High,Available
11159,13.019092,77.751619,Bin,Medium,Available
11160,13.071151,77.496443,Bin,Low,Available
11161,13.064342,77.619255,Bin,Low,Available
11162,13.095655,77.743602,Recycling,Medium,Full
11163,13.056243,77.567478,Recycling,Medium,Available
11164,13.092513,77.536258,Recycling,Medium,Full
11165,12.883616,77.701898,Bin,Low,Available
11166,12.958064,77.787855,Bin,Low,Available
11167,12.955999,77.471245,Recycling,Medium,Available
11168,13.043125,77.681289,Recycling,High,Available
11169,13.075482,77.633362,Bin,Medium,Available
11170,12.969752,77.735753,Bin,Low,Full
11171,12.961275,77.556163,Recycling,High,Available
11172,12.94062,77.769488,Bin,Medium,Available
11173,13.034141,77.505392,Bin,Low,Available
11174,12.890541,77.523441,Recycling,High,Available
11175,12.997527,77.5308,Bin,Medium,Available
11176,12.913221,77.790686,Recycling,High,Available
11177,12.997332,77.548141,Bin,High,Available
11178,12.922322,77.548453,Recycling,Low,Available
11179,12.918638,77.751211,Bin,Low,Available
11180,13.060395,77.614549,Recycling,Low,Full
11181,12.874112,77.527683,Bin,Low,Available
11182,12.964434,77.631506,Bin,Low,Available
11183,13.052651,77.565502,Bin,Low,Available
11184,13.089171,77.551974,Recycling,Medium,Available
11185,12.999932,77.59364,Recycling,High,Full
11186,12.959455,77.618879,Bin,Low,Available
11187,13.057009,77.505234,Recycling,Medium,Available
11188,13.099714,77.626411,Bin,High,Full
11189,12.890599,77.458448,Bin,Medium,Full
11190,12.850617,77.731329,Recycling,High,Available
11191,13.019797,77.783866,Bin,Low,Full
11192,13.011232,77.676252,Recycling,High,Available
11193,12.95896,77.500643,Bin,Medium,Available
11194,13.078968,77.454131,Bin,High,Available
11195,13.010933,77.593617,Recycling,Medium,Available
11196,13.081663,77.494934,Recycling,High,Available
11197,12.94335,77.766493,Bin,Medium,Available
11198,13.052785,77.520797,Bin,High,Available
11199,12.885881,77.479949,Bin,Medium,Full
11200,12.857892,77.75395,Recycling,Medium,Available
11201,13.086686,77.47521,Bin,Medium,Available
11202,12.975652,77.614192,Recycling,High,Available
11203,12.963681,77.740883,Recycling,Medium,Available
11204,12.888529,77.67244,Recycling,Low,Available
11205,12.962234,77.745778,Recycling,Medium,Available
11206,13.023926,77.617961,Bin,Medium,Available
11207,13.003268,77.760626,Recycling,Low,Available
11208,12.959825,77.549932,Bin,Medium,Available
11209,12.873358,77.555938,Bin,High,Full
11210,12.996844,77.665943,Bin,Medium,Available
11211,12.859744,77.723835,Bin,High,Available
11212,13.098912,77.524272,Bin,High,Available
11213,13.008833,77.581099,Bin,Medium,Available
11214,12.854611,77.742668,Bin,Medium,Available
11215,13.097346,77.73055,Bin,High,Available
11216,13.067503,77.460796,Bin,Medium,Available
11217,12.895575,77.550198,Recycling,Low,Available
11218,13.038342,77.756435,Recycling,Medium,Available
11219,13.056806,77.493414,Bin,Low,Available
11220,12.975874,77.767663,Bin,High,Available
11221,12.941523,77.675248,Recycling,Medium,Available
11222,13.078947,77.559549,Recycling,High,Available
11223,12.8531,77.606986,Bin,Medium,Available
11224,12.941863,77.476241,Bin,Low,Available
11225,13.017789,77.778977,Bin,High,Available
11226,13.011526,77.641611,Recycling,Low,Available
11227,12.873981,77.551042,Bin,Medium,Available
11228,12.920191,77.677574,Bin,Low,Available
11229,13.028903,77.66775,Bin,High,Full
11230,12.978885,77.796199,Bin,Medium,Full
11231,12.965531,77.614853,Bin,Low,Available
11232,12.991316,77.561472,Bin,Medium,Available
11233,13.034132,77.743131,Bin,Medium,Available
11234,12.853341,77.671734,Bin,Medium,Available
11235,12.881819,77.590499,Bin,High,Full
11236,13.010979,77.766295,Recycling,Medium,Available
11237,12.905081,77.690523,Bin,High,Available
11238,12.86461,77.755116,Recycling,High,Available
11239,13.019481,77.588918,Bin,Low,Available
11240,12.939519,77.647921,Bin,Low,Available
11241,12.851875,77.502332,Bin,Low,Full
11242,13.017526,77.601469,Bin,Medium,Available
11243,13.092204,77.615441,Bin,Low,Available
11244,12.909764,77.519347,Bin,Low,Available
11245,13.084334,77.587761,Bin,Low,Available
11246,12.989909,77.580539,Bin,Medium,Available
11247,13.024446,77.765111,Bin,Medium,Available
11248,13.027454,77.585019,Recycling,Medium,Available
11249,13.029814,77.774581,Recycling,High,Available
11250,12.879628,77.637022,Bin,Medium,Available
11251,12.963588,77.679447,Bin,Low,Full
11252,13.041134,77.660375,Bin,Medium,Available
11253,12.890028,77.731257,Bin,Medium,Available
11254,13.048997,77.486835,Bin,High,Available
11255,13.024029,77.634096,Bin,Low,Available
11256,13.030482,77.780897,Bin,High,Available
11257,13.099846,77.728252,Bin,Low,Available
11258,12.912675,77.748786,Bin,Medium,Full
11259,13.059171,77.726437,Bin,Low,Available
11260,13.035071,77.593751,Bin,High,Available
11261,12.997261,77.70954,Bin,High,Available
11262,12.927951,77.520419,Bin,High,Full
11263,13.093014,77.635982,Bin,Medium,Available
11264,12.88806,77.472911,Bin,Low,Full
11265,13.040425,77.666442,Bin,Medium,Available
11266,12.959803,77.680214,Recycling,High,Available
11267,12.915571,77.617243,Recycling,High,Available
11268,13.045741,77.509695,Bin,High,Available
11269,12.950965,77.562444,Bin,High,Available
11270,13.055844,77.548955,Recycling,Low,Available
11271,12.978626,77.592361,Bin,Low,Available
11272,12.92837,77.455587,Bin,Medium,Available
11273,13.082453,77.557753,Recycling,Low,Available
11274,13.02824,77.712021,Bin,Low,Available
11275,13.08906,77.796466,Bin,High,Available
11276,13.049717,77.797687,Recycling,Medium,Available
11277,12.999497,77.758126,Bin,Low,Available
11278,13.090058,77.727924,Bin,Low,Available
11279,12.994752,77.479044,Recycling,Medium,Available
11280,13.063399,77.567972,Bin,Medium,Full
11281,12.882872,77.71562,Bin,High,Available
11282,12.853008,77.539759,Bin,Medium,Full
11283,12.851252,77.620867,Recycling,High,Available
11284,13.057438,77.563424,Bin,Low,Available
11285,12.963958,77.58017,Bin,Low,Available
11286,13.085992,77.788261,Bin,Low,Full
11287,12.859585,77.780208,Bin,Medium,Available
11288,12.910976,77.485236,Recycling,High,Available
11289,13.056306,77.779459,Bin,Medium,Available
11290,12.865446,77.706297,Bin,Low,Available
11291,12.865139,77.512845,Bin,High,Available
11292,13.064879,77.753916,Recycling,Low,Full
11293,12.98126,77.508181,Bin,Medium,Available
11294,12.869662,77.598301,Recycling,Medium,Available
11295,12.863936,77.587806,Bin,High,Full
11296,12.931404,77.796102,Recycling,Low,Available
11297,13.058525,77.636856,Bin,Medium,Available
11298,12.856849,77.667607,Recycling,High,Available
11299,12.935319,77.457913,Recycling,Medium,Available
11300,12.898639,77.499685,Bin,High,Available
11301,13.00529,77.771789,Bin,Low,Available
11302,12.955842,77.755978,Recycling,Medium,Available
11303,13.074441,77.668477,Bin,High,Available
11304,13.008836,77.545749,Bin,Medium,Available
11305,12.963056,77.506419,Bin,Low,Full
11306,12.911586,77.613455,Bin,Low,Available
11307,12.87795,77.669852,Bin,Medium,Available
11308,13.081573,77.622493,Recycling,High,Available
11309,13.068683,77.674099,Bin,High,Available
11310,12.96759,77.613228,Bin,Medium,Available
11311,12.938111,77.500607,Bin,High,Available
11312,12.960671,77.483568,Bin,Low,Available
11313,12.87416,77.607979,Bin,High,Available
11314,12.87849,77.795817,Bin,High,Available
11315,12.92864,77.525005,Bin,High,Available
11316,13.024876,77.60443,Bin,Medium,Full
11317,13.065799,77.563182,Bin,High,Available
11318,12.993181,77.597811,Bin,Low,Available
11319,12.852856,77.548216,Bin,Low,Available
11320,12.93539,77.631986,Recycling,Medium,Available
11321,12.940591,77.736029,Bin,Low,Full
11322,12.924307,77.789592,Recycling,Medium,Available
11323,12.906195,77.705639,Bin,Medium,Available
11324,12.924039,77.635192,Bin,Medium,Available
11325,13.036232,77.610764,Bin,High,Available
11326,12.981716,77.781861,Bin,Low,Available
11327,12.893937,77.764989,Bin,Medium,Available
11328,12.863598,77.698178,Recycling,High,Available
11329,12.975733,77.756204,Bin,Low,Available
11330,13.094563,77.544626,Recycling,Medium,Available
11331,13.078333,77.612333,Bin,Low,Available
11332,13.036922,77.570066,Bin,Low,Full
11333,13.034395,77.716261,Bin,Medium,Available
11334,12.928772,77.571807,Recycling,High,Available
11335,12.979192,77.604031,Bin,High,Available
11336,13.012321,77.733165,Recycling,Medium,Available
11337,13.093785,77.682549,Recycling,Low,Available
11338,12.947901,77.560927,Recycling,Medium,Full
11339,12.930331,77.463036,Bin,Low,Available
11340,12.895272,77.583524,Recycling,Low,Available
11341,12.984993,77.694324,Recycling,Medium,Full
11342,12.911132,77.569637,Recycling,High,Available
11343,12.976506,77.456199,Bin,Low,Available
11344,13.04402,77.495959,Bin,High,Available
11345,12.885377,77.691417,Recycling,Low,Available
11346,12.91788,77.692589,Bin,Medium,Available
11347,13.031321,77.677511,Recycling,Low,Available
11348,12.881938,77.617328,Bin,Low,Available
11349,13.059818,77.550376,Bin,Medium,Available
11350,12.898216,77.597539,Bin,High,Full
11351,12.96205,77.523234,Bin,Low,Available
11352,12.868416,77.697158,Bin,Medium,Available
11353,12.981159,77.451144,Recycling,Medium,Available
11354,12.935264,77.466123,Bin,Low,Available
11355,12.926377,77.716554,Bin,High,Full
11356,13.092381,77.541069,Recycling,Medium,Available
11357,13.067058,77.500984,Bin,Medium,Available
11358,13.066129,77.560019,Bin,High,Available
11359,13.071503,77.474341,Bin,Medium,Available
11360,12.879215,77.679876,Bin,Low,Available
11361,13.000094,77.785341,Bin,Medium,Available
11362,12.888011,77.662546,Bin,High,Available
11363,12.934909,77.72058,Recycling,Medium,Available
11364,13.08955,77.716377,Recycling,Low,Available
